application,conf,threads,CH,CHv2,CA,CB,CBv2,CC,NBC,SP(16)
__cere__clomp_static_omp_module3_1056,conf3,16,139.26180720416363,0.013926180720416364,12.90625,41.40435835351091,0.2928082191780822,0.5,0.8722760290556901,0.0
__cere__clomp_static_omp_module3_1056,conf3,32,123.99673461914062,0.012399673461914062,11.833984375,42.861858392474005,0.30002310536044363,0.4765625,0.9316718930516587,0.4573361940914342
__cere__clomp_static_omp_module3_1056,conf3,64,99.56141342351467,0.009956141342351467,14.3935546875,34.82597191125585,0.25830314009661837,0.467041015625,0.9605129248931407,0.7274916887170093
__cere__clomp_static_omp_module4_1075,conf1,16,175.236368674308,0.017523636867430796,11.3203125,15.389924085576268,0.1333732057416268,0.49609375,0.8743961352657005,0.0
__cere__clomp_static_omp_module4_1075,conf1,32,147.0147026909722,0.014701470269097223,11.30078125,22.50259246456965,0.18369074492099324,0.4716796875,0.9244728655375043,0.47718631178707227
__cere__clomp_static_omp_module4_1075,conf1,64,188.22463155759868,0.018822463155759868,14.96630859375,41.46357378225834,0.29310424354243547,0.46435546875,0.9628397115917915,0.7335812860918078
__cere__clomp_static_omp_module4_1075,conf2,16,162.23805885560145,0.016223805885560147,12.796875,77.28937728937728,0.43595041322314054,0.5234375,0.8852258852258852,0.0
__cere__clomp_static_omp_module4_1075,conf2,32,98.78844548917624,0.009878844548917624,12.794921875,56.31201343306365,0.36025390625,0.4580078125,0.9306976034193253,0.44558082735460236
__cere__clomp_static_omp_module4_1075,conf2,64,88.48264813423157,0.008848264813423157,15.84912109375,39.20330262793061,0.28162623937677056,0.459716796875,0.9624757386241104,0.7240518808342833
__cere__clomp_static_omp_module4_1075,conf3,16,240.58948863636363,0.024058948863636364,11.7421875,36.26081170991351,0.26611328125,0.48828125,0.8775781769793746,0.0
__cere__clomp_static_omp_module4_1075,conf3,32,151.24380588531494,0.015124380588531494,12.171875,32.73427471116817,0.24661508704061896,0.4755859375,0.9257060333761232,0.47625160462130933
__cere__clomp_static_omp_module4_1075,conf3,64,131.75312411533685,0.013175312411533684,17.25927734375,36.158655614337846,0.2655626662234043,0.47412109375,0.9653435935157156,0.7343197442498657
__cere__clomp_static_omp_module4_1085,conf1,16,203.90950182101977,0.020390950182101977,10.6328125,19.324026451138863,0.16194581280788178,0.48828125,0.855253490080823,0.0
__cere__clomp_static_omp_module4_1085,conf1,32,112.1043925382653,0.011210439253826532,10.759765625,34.76129969141406,0.2579471982758621,0.47265625,0.9286621891450354,0.47249954619713197
__cere__clomp_static_omp_module4_1085,conf1,64,77.47333135631277,0.007747333135631276,13.15576171875,30.883717477637983,0.23596302177858441,0.464599609375,0.9618082618862042,0.7241584084920016
__cere__clomp_static_omp_module4_1085,conf2,16,196.12181832529842,0.019612181832529843,14.3125,87.77292576419214,0.46744186046511627,0.515625,0.8815502183406113,0.0
__cere__clomp_static_omp_module4_1085,conf2,32,75.15596673590335,0.007515596673590336,11.1328125,43.71929824561403,0.30419921875,0.4853515625,0.9349122807017544,0.4810526315789474
__cere__clomp_static_omp_module4_1085,conf2,64,26.381108909845352,0.0026381108909845352,11.1240234375,48.3276270740058,0.32581676136363635,0.468994140625,0.9610218593626547,0.7184619436397155
__cere__clomp_static_omp_module4_1085,conf3,16,354.39277289646816,0.03543927728964681,13.71875,34.851936218678816,0.25844594594594594,0.50390625,0.8878132118451025,0.0
__cere__clomp_static_omp_module4_1085,conf3,32,129.6896756870891,0.012968967568708913,11.6953125,26.92050768203074,0.21210526315789469,0.46875,0.926686706746827,0.49515698062792246
__cere__clomp_static_omp_module4_1085,conf3,64,120.7271903505616,0.012072719035056158,14.6875,31.170212765957437,0.23763179237631793,0.46630859375,0.9621010638297872,0.7290558510638299
__cere__clomp_static_omp_module4_1095,conf1,16,206.34765625,0.020634765625000002,11.7109375,19.546364242828563,0.1635044642857143,0.47265625,0.8519012675116744,0.0
__cere__clomp_static_omp_module4_1095,conf1,32,117.02596405406057,0.011702596405406055,11.37890625,34.01991074493649,0.2538422131147541,0.4677734375,0.9267078613113628,0.4732234809474768
__cere__clomp_static_omp_module4_1095,conf1,64,80.05022321428571,0.008005022321428572,11.88232421875,38.072734744195614,0.2757440476190476,0.46484375,0.9623176494760632,0.7255393466200946
__cere__clomp_static_omp_module4_1095,conf2,16,180.44162326388889,0.01804416232638889,10.125,30.864197530864203,0.23584905660377353,0.5,0.8773148148148148,0.0
__cere__clomp_static_omp_module4_1095,conf2,32,64.40562222856758,0.006440562222856759,11.12109375,33.47383210396908,0.25078947368421056,0.474609375,0.9315068493150684,0.46452406041447136
__cere__clomp_static_omp_module4_1095,conf2,64,40.48417931912965,0.0040484179319129655,10.5859375,40.959409594095945,0.2905759162303665,0.45263671875,0.9589483394833949,0.7120848708487084
__cere__clomp_static_omp_module4_1095,conf3,16,223.0269451530612,0.022302694515306122,11.28125,39.05817174515236,0.28087649402390436,0.50390625,0.8732686980609419,0.0
__cere__clomp_static_omp_module4_1095,conf3,32,103.77969547193877,0.010377969547193878,12.4140625,36.43801132787916,0.2670664206642066,0.4755859375,0.9307740717432347,0.47655758338577725
__cere__clomp_static_omp_module4_1095,conf3,64,80.82445308442261,0.008082445308442262,12.86083984375,32.548692053608704,0.2455602658111824,0.47900390625,0.9618816204107977,0.7352215346064771
__cere__clomp_static_omp_module4_1105,conf1,16,115.31417719875347,0.011531417719875347,11.1953125,21.144452198185615,0.17453917050691248,0.4921875,0.8715980460572226,0.0
__cere__clomp_static_omp_module4_1105,conf1,32,116.64962768554688,0.011664962768554688,11.92578125,32.85293154274485,0.24728796844181455,0.4677734375,0.9258106780216181,0.47133966590239107
__cere__clomp_static_omp_module4_1105,conf1,64,125.44948223997329,0.012544948223997328,13.7607421875,28.081754311262518,0.21924867021276595,0.455810546875,0.9604712227663047,0.7186147186147186
__cere__clomp_static_omp_module4_1105,conf2,16,177.08705937825184,0.017708705937825184,12.671875,66.70776818742294,0.4001479289940828,0.53125,0.8871763255240444,0.0
__cere__clomp_static_omp_module4_1105,conf2,32,83.69559564534023,0.008369559564534022,12.5078125,66.39600249843846,0.39902402402402404,0.462890625,0.9312929419113054,0.4586196127420362
__cere__clomp_static_omp_module4_1105,conf2,64,22.38910324086482,0.0022389103240864822,10.5869140625,41.38917074070658,0.29273225469728603,0.465087890625,0.9641638225255973,0.7281616087076839
__cere__clomp_static_omp_module4_1105,conf3,16,189.12760416666666,0.018912760416666667,10.9296875,24.088634739099348,0.19412442396313367,0.49609375,0.8770550393137956,0.0
__cere__clomp_static_omp_module4_1105,conf3,32,195.08636559145606,0.0195086365591456,12.583984375,40.30731025919603,0.28727876106194694,0.4775390625,0.9303119664752444,0.48828185627813125
__cere__clomp_static_omp_module4_1105,conf3,64,93.48978996276855,0.009348978996276855,14.97021484375,34.85110408036791,0.2584413699690402,0.4677734375,0.9625232395055285,0.7323461300107635
__cere__euler3d_cpu__Z12compute_fluxiPiPfS0_S0_S0_6float3S1_S1_S1__211,conf1,16,507.5955987627357,0.05075955987627356,827.1640625,9.017066973941468,0.0827124341558082,0.5078125,0.8714546124276283,0.0
__cere__euler3d_cpu__Z12compute_fluxiPiPfS0_S0_S0_6float3S1_S1_S1__211,conf1,32,169.70819480070463,0.016970819480070464,756.251953125,31.74346140634967,0.24094904648390947,0.5009765625,0.9379521230575334,0.5119950619962241
__cere__euler3d_cpu__Z12compute_fluxiPiPfS0_S0_S0_6float3S1_S1_S1__211,conf1,64,100.55057624964832,0.010055057624964833,581.19140625,37.540746715058646,0.27294272869429237,0.502685546875,0.9690971872164533,0.7619148435662197
__cere__euler3d_cpu__Z12compute_fluxiPiPfS0_S0_S0_6float3S1_S1_S1__211,conf2,16,452.79408401795746,0.04527940840179575,648.25,5.071345931353655,0.04826573683244628,0.5,0.8775308522946395,0.0
__cere__euler3d_cpu__Z12compute_fluxiPiPfS0_S0_S0_6float3S1_S1_S1__211,conf2,32,189.0842950676449,0.01890842950676449,738.068359375,26.326374536572715,0.2083996681860839,0.5,0.9371406040366137,0.5155454879846305
__cere__euler3d_cpu__Z12compute_fluxiPiPfS0_S0_S0_6float3S1_S1_S1__211,conf2,64,125.51575425659402,0.012551575425659402,544.91015625,15.308572944221034,0.13276179344987937,0.498779296875,0.9679070159214893,0.7598819329447946
__cere__euler3d_cpu__Z9time_stepiiPfS_S_S__347,conf1,16,347.5976618567813,0.03475976618567813,352.0234375,13.61104329878604,0.11980387560556338,0.5,0.878226325484365,0.0
__cere__euler3d_cpu__Z9time_stepiiPfS_S_S__347,conf1,32,187.88148642250877,0.018788148642250875,788.46875,28.191510443502033,0.21991714073707647,0.4951171875,0.9362193333597558,0.5064999405493242
__cere__euler3d_cpu__Z9time_stepiiPfS_S_S__347,conf1,64,109.4578747129261,0.01094578747129261,604.52197265625,30.34058903398136,0.232779284326168,0.50048828125,0.9681057718480753,0.7602000224544672
__cere__euler3d_cpu__Z9time_stepiiPfS_S_S__347,conf2,16,259.65816877877853,0.025965816877877853,300.1171875,18.07887543928153,0.15310846560846558,0.5,0.8818950930626057,0.0
__cere__euler3d_cpu__Z9time_stepiiPfS_S_S__347,conf2,32,191.99929592767444,0.019199929592767444,799.880859375,29.968574421483662,0.23058323563892147,0.5,0.9376323134060492,0.5110624384979208
__cere__euler3d_cpu__Z9time_stepiiPfS_S_S__347,conf2,64,102.46165631931471,0.01024616563193147,644.65576171875,32.00359021552654,0.24244484686570456,0.50048828125,0.9685113860579964,0.7617119420112024
__cere__ex_particle_OPENMP_seq_particleFilter_371,conf1,16,427.42182194997736,0.04274218219499774,25.96875,25.391095066185308,0.2024952015355086,0.5,0.8703369434416366,0.0
__cere__ex_particle_OPENMP_seq_particleFilter_371,conf1,32,263.6218070983887,0.026362180709838867,16.14453125,51.173481732397775,0.33850832266325226,0.48828125,0.9234212436486814,0.48862811517057825
__cere__ex_particle_OPENMP_seq_particleFilter_371,conf1,64,88.28210830688477,0.008828210830688476,15.82421875,33.10293754628486,0.24870178041543023,0.464599609375,0.9608121451493459,0.7282461120710936
__cere__ex_particle_OPENMP_seq_particleFilter_371,conf2,16,414.578125,0.041457812499999996,19.9140625,44.056492742251876,0.30582788671023964,0.4765625,0.861514319340918,0.0
__cere__ex_particle_OPENMP_seq_particleFilter_371,conf2,32,206.88348346286352,0.02068834834628635,13.818359375,57.39929328621909,0.36467313218390807,0.4716796875,0.9246643109540637,0.4603533568904593
__cere__ex_particle_OPENMP_seq_particleFilter_371,conf2,64,43.27452394383899,0.0043274523943838995,16.2392578125,15.749594082626729,0.13606608478802995,0.467041015625,0.9610920680738468,0.7332070479283179
__cere__ex_particle_OPENMP_seq_particleFilter_408,conf1,16,393.6364550026026,0.039363645500260266,61.359375,6.137000254647318,0.05782149712092133,0.5,0.8688566335625159,0.0
__cere__ex_particle_OPENMP_seq_particleFilter_408,conf1,32,174.2741804043672,0.01742741804043672,52.86328125,5.519840390157382,0.052310924369747935,0.498046875,0.9319810832779133,0.5088302667553388
__cere__ex_particle_OPENMP_seq_particleFilter_408,conf1,64,86.87085028193871,0.008687085028193871,61.34814453125,10.868267524136233,0.0980286583965082,0.4921875,0.9652979521016228,0.7508217858819971
__cere__ex_particle_OPENMP_seq_particleFilter_408,conf2,16,289.4203186035156,0.02894203186035156,50.6171875,7.423985182898596,0.06910919540229887,0.5,0.8666460873591604,0.0
__cere__ex_particle_OPENMP_seq_particleFilter_408,conf2,32,219.6982518175904,0.02196982518175904,57.751953125,6.327572795833469,0.059510178117048396,0.494140625,0.9318543068754439,0.5055294396158139
__cere__ex_particle_OPENMP_seq_particleFilter_408,conf2,64,87.99591577887782,0.008799591577887783,48.744140625,10.878711383579764,0.09811361665221163,0.48583984375,0.9637075770324959,0.7447609889009096
__cere__ex_particle_OPENMP_seq_particleFilter_486,conf1,16,367.6163371741467,0.03676163371741467,34.5,10.688405797101442,0.09656301145662849,0.48046875,0.8457880434782609,0.0
__cere__ex_particle_OPENMP_seq_particleFilter_486,conf1,32,170.0247824192047,0.01700247824192047,32.455078125,21.1289643136547,0.1744336248012719,0.4697265625,0.921104892579888,0.4779442739363302
__cere__ex_particle_OPENMP_seq_particleFilter_486,conf1,64,143.63564735601756,0.014363564735601755,35.7119140625,30.908693155404855,0.23610879010695185,0.467041015625,0.9613196970111296,0.7309606497306462
__cere__ex_particle_OPENMP_seq_particleFilter_486,conf2,16,313.20397267018427,0.03132039726701843,29.34375,20.34078807241746,0.1690265486725664,0.484375,0.8426517571884984,0.0
__cere__ex_particle_OPENMP_seq_particleFilter_486,conf2,32,241.63283671229334,0.024163283671229337,29.123046875,17.17523975588491,0.14657738095238093,0.4716796875,0.9161692710079807,0.4755549594259272
__cere__ex_particle_OPENMP_seq_particleFilter_486,conf2,64,144.98542920607807,0.014498542920607805,28.666015625,25.747768617564894,0.2047572605114868,0.46240234375,0.9583191387885808,0.7228827417047081
__cere__ft_cffts1_516,conf1,16,220.208286253874,0.022020828625387397,17.4765625,30.17434063477873,0.2317994505494505,0.4921875,0.8614215467143496,0.0
__cere__ft_cffts1_516,conf1,32,95.2916567017432,0.00952916567017432,17.494140625,25.75639164898962,0.2048117897727273,0.4951171875,0.9324550630791559,0.49692977559450713
__cere__ft_cffts1_516,conf1,64,132.08716331031914,0.013208716331031916,21.47998046875,33.627332863540275,0.25165010887316275,0.486328125,0.9648564479097997,0.7458798390579892
__cere__ft_cffts1_516,conf2,16,292.97813641387927,0.029297813641387928,19.7265625,28.633663366336638,0.22259852216748766,0.46484375,0.8518811881188119,0.0
__cere__ft_cffts1_516,conf2,32,80.8102463017467,0.008081024630174669,19.8046875,27.968441814595657,0.21855733662145505,0.49609375,0.9277120315581854,0.4928007889546351
__cere__ft_cffts1_516,conf2,64,56.913490607756316,0.005691349060775632,21.4482421875,21.804853617447527,0.17901465311004783,0.47412109375,0.9621181077266312,0.7358967354186586
__cere__ft_cffts1_516,conf3,16,213.2490658462225,0.02132490658462225,17.1640625,27.810650887573974,0.21759259259259256,0.49609375,0.8629949931725079,0.0
__cere__ft_cffts1_516,conf3,32,96.17193397607767,0.009617193397607767,18.4140625,30.335171828595662,0.23274739583333337,0.4814453125,0.9296775562155282,0.4775137887144676
__cere__ft_cffts1_516,conf3,64,87.39051347897376,0.008739051347897375,16.72607421875,27.140563421398344,0.21346895664952237,0.46337890625,0.96280834914611,0.7338490731280105
__cere__ft_cffts1_516,conf4,16,353.499939582094,0.0353499939582094,19.5234375,27.73109243697478,0.2171052631578947,0.5,0.8679471788715486,0.0
__cere__ft_cffts1_516,conf4,32,217.06983077624608,0.021706983077624614,18.353515625,35.53261679259339,0.2621702261306532,0.490234375,0.9322124082153879,0.497286367989784
__cere__ft_cffts1_516,conf4,64,95.58743286132812,0.009558743286132812,20.2392578125,22.90470446320869,0.18636149497487442,0.482666015625,0.9645355850422196,0.7427985524728589
__cere__ft_cffts2_570,conf1,16,171.25873557039387,0.017125873557039387,18.1328125,27.875915553640663,0.21799191374663074,0.5,0.8677294269711331,0.0
__cere__ft_cffts2_570,conf1,32,100.46437551122844,0.010046437551122844,18.173828125,15.378828586781301,0.1332898658718331,0.4873046875,0.9313272434175175,0.49382052659860287
__cere__ft_cffts2_570,conf1,64,48.92058117671088,0.004892058117671088,19.6728515625,12.385207247455954,0.11020318021201414,0.4794921875,0.9631918590220898,0.7421692727724001
__cere__ft_cffts2_570,conf2,16,256.93359375,0.025693359375,20.2421875,15.47664994210729,0.134024064171123,0.5,0.8641451177151679,0.0
__cere__ft_cffts2_570,conf2,32,105.6551894605192,0.010565518946051919,18.22265625,18.499464094319396,0.1561143270622286,0.486328125,0.9288317256162916,0.48649517684887456
__cere__ft_cffts2_570,conf2,64,113.92646608428127,0.01139264660842813,20.7763671875,26.044653349001166,0.206630369928401,0.4716796875,0.9627027027027028,0.7354876615746181
__cere__ft_cffts2_570,conf3,16,263.848876953125,0.026384887695312498,17.234375,23.662737987307338,0.19134897360703818,0.5,0.871260199456029,0.0
__cere__ft_cffts2_570,conf3,32,144.53086853027344,0.014453086853027344,16.787109375,31.611401977894115,0.2401874115983027,0.4892578125,0.9275159976730657,0.49319371727748695
__cere__ft_cffts2_570,conf3,64,69.81634431415134,0.006981634431415135,16.89697265625,23.82025718826759,0.1923777072442121,0.46630859375,0.961537350093917,0.7266290998410634
__cere__ft_cffts2_570,conf4,16,246.79533654934357,0.02467953365493436,17.5234375,37.31609451627285,0.27175324675324675,0.5078125,0.8742755238519839,0.0
__cere__ft_cffts2_570,conf4,32,160.50217224290165,0.01605021722429017,15.80859375,38.76945885841363,0.2793803418803419,0.470703125,0.9251297257227576,0.47430195206325676
__cere__ft_cffts2_570,conf4,64,268.4245657027299,0.026842456570272996,17.30517578125,43.291667842329495,0.302122715816005,0.48193359375,0.9647865466550041,0.7467904404503258
__cere__ft_cffts3_620,conf1,16,833.2872225871226,0.08332872225871227,49.46875,9.159823120656974,0.08391203703703709,0.171875,0.3471257106759318,0.0
__cere__ft_cffts3_620,conf1,32,494.42304115493044,0.049442304115493045,34.794921875,9.570586584339047,0.08734631147540983,0.12109375,0.5178220600617457,0.29480774628122364
__cere__ft_cffts3_620,conf1,64,249.1558341571043,0.02491558341571043,27.90087890625,17.8838312245148,0.15170724465558194,0.284912109375,0.6921999964998862,0.5430951505923942
__cere__ft_cffts3_620,conf2,16,1002.3082677748114,0.10023082677748113,82.6015625,4.719568712758915,0.04506864161849711,0.16796875,0.24411236167596706,0.0
__cere__ft_cffts3_620,conf2,32,504.194296860595,0.050419429686059496,50.900390625,7.931391734776105,0.07348549488054612,0.08984375,0.36487471701009166,0.22136525843213994
__cere__ft_cffts3_620,conf2,64,256.4038241918754,0.02564038241918754,36.0166015625,11.754019684932615,0.10517760093167705,0.114013671875,0.542501559068355,0.4387760635557604
__cere__ft_cffts3_620,conf3,16,704.3816875708617,0.07043816875708617,23.078125,26.743398781313466,0.21100427350427353,0.30078125,0.5958023019634394,0.0
__cere__ft_cffts3_620,conf3,32,314.6574364630304,0.03146574364630304,20.673828125,17.29806329711856,0.14747100515463918,0.376953125,0.7580538497874351,0.41209258384506375
__cere__ft_cffts3_620,conf3,64,120.24944084734956,0.012024944084734956,19.3271484375,17.952604719316856,0.15220185058259084,0.43359375,0.8665302410186448,0.6755343337880855
__cere__ft_cffts3_620,conf4,16,666.1760309261824,0.06661760309261824,33.7109375,19.21205098493628,0.161158631415241,0.1875,0.48389339513325613,0.0
__cere__ft_cffts3_620,conf4,32,632.5582953559028,0.06325582953559028,26.587890625,20.943216043487833,0.17316569484936828,0.2001953125,0.6713435686476162,0.30463527510467936
__cere__ft_cffts3_620,conf4,64,434.32066960727286,0.04343206696072729,28.3525390625,38.766231529638695,0.27936358220810165,0.245849609375,0.8389074501429408,0.5157407088485517
__cere__hotspot_openmp__Z16single_iterationPfS_S_iifffff_69,conf1,16,355.01221016602466,0.03550122101660247,34.5703125,325.94350282485874,0.7652270797962648,0.59765625,0.8779661016949153,0.0
__cere__hotspot_openmp__Z16single_iterationPfS_S_iifffff_69,conf1,32,84.09461196588009,0.00840946119658801,15.619140625,82.26835063148681,0.4513583973655324,0.498046875,0.9105914718019257,0.5006877579092159
__cere__hotspot_openmp__Z16single_iterationPfS_S_iifffff_69,conf1,64,71.18209719687934,0.007118209719687933,20.294921875,52.82455971513811,0.34565491183879093,0.469970703125,0.956067750938312,0.7350591858338947
__cere__hotspot_openmp__Z16single_iterationPfS_S_iifffff_69,conf2,16,260.619140625,0.026061914062499997,18.3359375,35.32168726033233,0.2610201511335013,0.5,0.8406476352790797,0.0
__cere__hotspot_openmp__Z16single_iterationPfS_S_iifffff_69,conf2,32,279.82166835239957,0.027982166835239956,24.18359375,29.865934420933616,0.2299751243781094,0.4873046875,0.923921821999677,0.4930544338555969
__cere__hotspot_openmp__Z16single_iterationPfS_S_iifffff_69,conf2,64,111.7533253999726,0.011175332539997258,20.18408203125,32.143116336454014,0.24324472759226712,0.45263671875,0.9395698768657619,0.7081549217408133
__cere__is_main_779,conf1,16,248.17784627278644,0.024817784627278648,19.984375,30.10164190774043,0.2313701923076923,0.515625,0.8596559812353401,0.0
__cere__is_main_779,conf1,32,103.95110599578373,0.010395110599578372,17.2421875,27.412777526053468,0.21514935988620199,0.4736328125,0.9224059809696421,0.47439963751699143
__cere__is_main_779,conf1,64,96.14883907257565,0.009614883907257565,19.11962890625,25.198559644508013,0.20126876631853785,0.470947265625,0.9616415966493858,0.7336363868529254
__cere__is_main_779,conf2,16,174.45670233832465,0.017445670233832464,18.3984375,32.82377919320594,0.24712276214833762,0.51171875,0.8679405520169852,0.0
__cere__is_main_779,conf2,32,97.84441179903237,0.009784441179903236,18.263671875,32.09282429686664,0.2429566062176166,0.478515625,0.92375147043097,0.48764837985242215
__cere__is_main_779,conf2,64,95.86835934731965,0.009586835934731967,18.59619140625,26.706052251542612,0.21077171750663126,0.481201171875,0.962189838519102,0.7338322174084285
__cere__is_main_779,conf3,16,240.91736344266528,0.024091736344266527,17.890625,29.606986899563314,0.22843665768194066,0.50390625,0.8764192139737992,0.0
__cere__is_main_779,conf3,32,177.42976669437633,0.017742976669437627,17.509765625,27.78583379810373,0.21744064245810057,0.494140625,0.9329615170105967,0.501728945900725
__cere__is_main_779,conf3,64,58.1767293140433,0.005817672931404331,18.0419921875,27.13396481732071,0.21342813351498635,0.47314453125,0.960297699594046,0.7319079837618403
__cere__is_rank_486,conf1,16,541.8376304936694,0.05418376304936694,500.109375,0.9779110819508219,0.009684405940594054,0.5,0.8744493392070485,0.0
__cere__is_rank_486,conf1,32,279.79680680522335,0.027979680680522336,518.6171875,1.2307367850202588,0.012157738095238124,0.5,0.9372392028079478,0.5153578476417155
__cere__is_rank_486,conf1,64,143.50302280654373,0.014350302280654372,530.85302734375,1.0666978173947905,0.010554394676296708,0.5,0.9685353117724917,0.7612774987191716
__cere__is_rank_486,conf2,16,344.00709709937564,0.03440070970993757,11.3671875,42.9553264604811,0.3004807692307693,0.49609375,0.8735395189003436,0.0
__cere__is_rank_486,conf2,32,131.93886660965237,0.013193886660965236,6.759765625,47.00953481652701,0.3197720125786163,0.44921875,0.917364923432534,0.4501589136087836
__cere__is_rank_486,conf2,64,121.9688355922699,0.01219688355922699,8.60107421875,51.68890150439967,0.3407559880239521,0.451904296875,0.957820039738859,0.7110417258018734
__cere__is_rank_486,conf3,16,448.1276687310666,0.04481276687310666,88.1171875,7.669119602801677,0.07122859025032935,0.5,0.8716198244525224,0.0
__cere__is_rank_486,conf3,32,260.7639227033799,0.026076392270337985,99.4375,3.488372093023262,0.0337078651685393,0.5,0.9353197674418605,0.5112154305468259
__cere__is_rank_486,conf3,64,124.57462544594142,0.012457462544594143,90.63037109375,9.355587761501205,0.08555198644174677,0.497314453125,0.9675342517415455,0.756307546427744
__cere__kmeans_clustering_kmeans_clustering_183,conf1,16,330.9647695512654,0.03309647695512655,32.3203125,248.07831762146483,0.7127083333333333,0.5546875,0.8726130045927001,0.0
__cere__kmeans_clustering_kmeans_clustering_183,conf1,32,133.0247852537367,0.013302478525373671,23.517578125,210.40611244913214,0.6778413955479452,0.4951171875,0.9239265841707499,0.49040777344074415
__cere__kmeans_clustering_kmeans_clustering_183,conf1,64,60.64049094667725,0.006064049094667725,24.63134765625,118.85221528397265,0.543070652173913,0.47412109375,0.9584497968084051,0.7331152740608584
__cere__kmeans_clustering_kmeans_clustering_183,conf2,16,500.34781827313435,0.05003478182731343,75.546875,498.13857290589453,0.8328146611341632,0.71875,0.9047569803516029,0.0
__cere__kmeans_clustering_kmeans_clustering_183,conf2,32,213.01891211202752,0.021301891211202753,35.96484375,588.78027587705,0.8548158193515831,0.5615234375,0.938144889757793,0.5000543065059194
__cere__kmeans_clustering_kmeans_clustering_183,conf2,64,93.69768905232654,0.009369768905232655,27.033203125,424.06618018929265,0.8091844049851109,0.4853515625,0.9601365508272524,0.7335633263492523
__cere__lud_omp_lud_omp_123,conf1,16,267.4576759479935,0.026745767594799352,492.9296875,218.4277676519534,0.685957035916222,0.58203125,0.902179253506617,0.0
__cere__lud_omp_lud_omp_123,conf1,32,113.94784546466067,0.011394784546466065,228.701171875,33.0201972757163,0.24823446327683618,0.50390625,0.9365130876638627,0.5116529313805029
__cere__lud_omp_lud_omp_123,conf1,64,58.0973560297673,0.005809735602976729,199.2998046875,61.48723803550516,0.380756020001942,0.5029296875,0.968343762096794,0.7597668595620409
__cere__lud_omp_lud_omp_123,conf2,16,266.4273804860603,0.026642738048606035,426.96875,231.01075898411767,0.6978950161411577,0.5546875,0.8924101588230988,0.0
__cere__lud_omp_lud_omp_123,conf2,32,129.15481252292034,0.012915481252292032,256.263671875,244.67673218654494,0.709873076242703,0.5244140625,0.9399269856029023,0.5003620233676557
__cere__lud_omp_lud_omp_123,conf2,64,61.81365534823301,0.006181365534823301,171.26904296875,252.76186783518025,0.7165226485116507,0.50927734375,0.9692694984305463,0.7577111349958233
__cere__lulesh__Z22CalcKinematicsForElemsR6DomainPddi_1538,conf1,16,438.71579590092847,0.04387157959009285,38.7890625,165.21651560926486,0.62294957472661,0.2734375,0.5997985901309164,0.0
__cere__lulesh__Z22CalcKinematicsForElemsR6DomainPddi_1538,conf1,32,239.1906580477054,0.02391906580477054,19.6484375,52.524850894632216,0.34436913451511997,0.4267578125,0.8478131212723659,0.43896620278330023
__cere__lulesh__Z22CalcKinematicsForElemsR6DomainPddi_1538,conf1,64,129.93003689512915,0.012993003689512915,15.9765625,32.32273838630806,0.2442719881744272,0.4140625,0.9010696821515892,0.6658312958435209
__cere__lulesh__Z22CalcKinematicsForElemsR6DomainPddi_1538,conf2,16,432.9379055601816,0.04329379055601816,46.4296875,177.70486286387347,0.6399054774600097,0.1796875,0.5347467608951708,0.0
__cere__lulesh__Z22CalcKinematicsForElemsR6DomainPddi_1538,conf2,32,316.1980424608503,0.03161980424608503,28.361328125,174.69182563184353,0.635955675892499,0.2294921875,0.6208938778321051,0.3381309827146891
__cere__lulesh__Z22CalcKinematicsForElemsR6DomainPddi_1538,conf2,64,165.51459949321816,0.016551459949321813,16.044921875,19.878271454656126,0.1658204711616572,0.4169921875,0.8861838101034692,0.664546561168594
__cere__lulesh__ZL15EvalEOSForElemsR6DomainPdiPii_2269,conf1,16,351.8019782172309,0.03518019782172309,17.28125,30.922242314647374,0.23618784530386738,0.375,0.7965641952983725,0.0
__cere__lulesh__ZL15EvalEOSForElemsR6DomainPdiPii_2269,conf1,32,163.59467144786157,0.01635946714478615,17.3515625,17.06438541197659,0.14576923076923076,0.36328125,0.8868752814047727,0.39250337685727155
__cere__lulesh__ZL15EvalEOSForElemsR6DomainPdiPii_2269,conf1,64,272.587614350481,0.027258761435048098,78.4228515625,36.97777224332233,0.26995454545454545,0.278564453125,0.8888549903492933,0.5656746155282983
__cere__lulesh__ZL15EvalEOSForElemsR6DomainPdiPii_2269,conf2,16,526.6201501445181,0.052662015014451814,124.34375,50.49007288263383,0.3355043420173681,0.2890625,0.678939432018095,0.0
__cere__lulesh__ZL15EvalEOSForElemsR6DomainPdiPii_2269,conf2,32,280.16119097680564,0.028016119097680564,27.80859375,168.01517067003792,0.6268867924528302,0.2451171875,0.6751650512712459,0.32883831998876245
__cere__lulesh__ZL15EvalEOSForElemsR6DomainPdiPii_2269,conf2,64,222.12016722896394,0.02221201672289639,21.7255859375,112.23535757630243,0.5288249745848865,0.306884765625,0.8502494718388997,0.5717849597698565
__cere__lulesh__ZL18CalcEnergyForElemsPdS_S_S_S_S_S_S_S_S_S_S_S_dddddS_S_ddiPi_2104,conf1,16,611.1932193701202,0.061119321937012014,129.375,24.492753623188413,0.19674039580908032,0.31640625,0.7121980676328503,0.0
